mortgage_loan_id,contract_no,customer_id,product_code,branch_code_raw,loan_principal,interest_rate_annual,disbursement_date_raw,maturity_date_raw,outstanding_principal,outstanding_interest,total_outstanding
3904,ML-2022-003904,6,BUSINESS,HA_NOI_CN1,3720542521,10.5,2021-05-19,2031-05-19,2088243274,68056009,2156299283
3905,ML-2024-003905,2891,BUSINESS,Hai Phong CN1,1359754461,10.0,2020-01-09,2041-01-09,366208399,12885031,379093430
3906,ML-2021-003906,2822,BUSINESS,BR-DN01,1975860471,11.0,2020-07-23,23 Thg 7 2042,1554951341,75588379,1630539720
3907,ML-2022-003907,1621,BUSINESS,BR-HCM01,2542861868,8.5,2022-09-27,27 Thg 9 2035,1308446620,17336074,1325782694
3908,ML-2022-003908,1563,CAR,Ha Noi CN1,4151651799,7.5,15/06/2022,15 Thg 6 2041,1398706892,43676615,1442383507
3909,ML-2024-003909,3462,BUSINESS,DA_NANG_1,3965568342,10.5,2021-01-23,2044-01-23,3865809505,135446224,4001255729
3910,ML-2022-003910,1806,HOME,CN-HCM-01,1132016934,7.5,02.08.2020,02 Thg 8 2043,966968907,11144549,978113456
3911,ML-2024-003911,3606,HOME,CT-01,2773739604,10.0,2022-12-24,24 Thg 12 2041,2283370246,107610707,2390980953
3912,ML-2023-003912,2624,BUSINESS,BR-CT01,3753278132,10.5,12.07.2022,2040-07-12,2036940531,55184263,2092124794
3913,ML-2023-003913,1452,CAR,HN-01,708569252,11.0,2020-02-27,2034-02-27,151888334,5161410,157049744
3914,ML-2020-003914,3028,CAR,HP-01,2115749899,8.5,12-03-2023,12-03-2037,1135785034,23148362,1158933396
3915,ML-2021-003915,4286,HOME,Can Tho CN1,4797563268,10.5,14/09/2020,14-09-2030,2035162188,33768656,2068930844
3916,ML-2024-003916,1572,HOME,HN-01,2620081846,9.0,2021-02-23,23/02/2033,2412622253,68973951,2481596204
3917,ML-2021-003917,4773,BUSINESS,BR-DN01,2727088147,9.5,08.01.2020,08-01-2043,1220158330,45687508,1265845838
3918,ML-2024-003918,3787,CAR,BR-HN01,1605836698,10.0,2023-06-24,24-06-2037,1025510010,11784168,1037294178
3919,ML-2024-003919,573,HOME,Ho Chi Minh Q1,2922442039,8.5,2023-12-20,20 Thg 12 2041,1507817903,56840617,1564658520
3920,ML-2024-003920,2076,CAR,BR-HP01,2540617413,9.5,05.07.2021,2044-07-05,1931830188,46897868,1978728056
3921,ML-2023-003921,4928,BUSINESS,DA_NANG_1,4103044067,11.0,06.06.2023,06/06/2042,2083460596,32018296,2115478892
3922,ML-2022-003922,356,CAR,HAI_PHONG_1,4972621801,9.5,05-12-2020,05/12/2040,3987022312,109435441,4096457753
3923,ML-2022-003923,983,BUSINESS,BR-CT01,2329263113,10.0,14/06/2020,14-06-2038,615572561,24445609,640018170
3924,ML-2024-003924,3895,CAR,CN-HCM-02,407295826,9.0,07.10.2020,07 Thg 10 2031,354482605,4220090,358702695
3925,ML-2021-003925,3795,HOME,BR-HN01,734789958,9.5,18/04/2022,18-04-2034,319168634,5177603,324346237
3926,ML-2023-003926,2376,HOME,HN-01,3532306548,9.0,06.11.2023,06/11/2040,2123766098,62729355,2186495453
3927,ML-2021-003927,847,HOME,Ho Chi Minh Q3,3635333991,9.5,17-11-2023,17/11/2040,3567092665,161527374,3728620039
3928,ML-2020-003928,3035,BUSINESS,Ho Chi Minh Q3,2097840530,11.0,22/12/2023,22 Thg 12 2034,1983649088,71822834,2055471922
3929,ML-2020-003929,986,HOME,HP-01,2004222365,10.5,01-08-2020,2033-08-01,746190043,34159388,780349431
3930,ML-2023-003930,1405,CAR,Can Tho CN1,1668005092,10.5,2021-02-02,2035-02-02,938929261,45955058,984884319
3931,ML-2024-003931,158,CAR,HP-01,1904689474,7.5,10-05-2020,10-05-2032,1678330492,54546823,1732877315
3932,ML-2023-003932,1068,HOME,Can Tho CN1,4772190719,10.0,16-03-2023,16/03/2046,1037445123,15089156,1052534279
3933,ML-2022-003933,1745,BUSINESS,Da Nang CN1,2711031185,7.5,2022-04-15,15/04/2035,1579140398,30434066,1609574464
3934,ML-2020-003934,2853,BUSINESS,HCM_Q3,4615624256,9.0,09/12/2021,09/12/2035,2642014755,111611310,2753626065
3935,ML-2022-003935,2961,CAR,HN-01,2411118846,9.5,28-07-2023,28/07/2039,707435839,27215841,734651680
3936,ML-2024-003936,1673,CAR,Ha Noi CN1,970913893,7.5,12.08.2023,12 Thg 8 2042,605582688,16836647,622419335
3937,ML-2023-003937,3395,CAR,CT-01,1585478291,8.0,05.05.2021,05-05-2038,999688958,12074315,1011763273
3938,ML-2024-003938,563,HOME,CT-01,691705431,10.0,22.03.2021,22-03-2037,186197792,5339563,191537355
3939,ML-2024-003939,1531,CAR,DA_NANG_1,1333072997,8.0,18.05.2022,18 Thg 5 2047,741130701,15595482,756726183
3940,ML-2021-003940,1398,CAR,HN-01,4927177149,7.5,17.02.2021,17 Thg 2 2036,4429226319,159313431,4588539750
3941,ML-2020-003941,4830,BUSINESS,CN-HCM-02,4248558158,7.5,2022-11-23,23 Thg 11 2042,4139471907,81146879,4220618786
3942,ML-2021-003942,3731,CAR,BR-CT01,2040536090,9.5,03.06.2023,2043-06-03,788000463,11457754,799458217
3943,ML-2022-003943,2327,HOME,BR-HP01,2538824855,11.0,24.09.2020,24-09-2043,2377814489,52674406,2430488895
3944,ML-2023-003944,94,HOME,BR-DN01,740167824,7.5,08.10.2022,2046-10-08,737648713,23564171,761212884
3945,ML-2022-003945,1881,CAR,CT-01,1008494818,10.5,24/02/2022,24 Thg 2 2040,471853178,18594665,490447843
3946,ML-2024-003946,2178,HOME,HP-01,3384913409,11.0,04.06.2021,04/06/2038,3224298900,60990060,3285288960
3947,ML-2023-003947,363,HOME,BR-HN01,654514852,8.0,2020-01-05,2038-01-05,507807311,19913502,527720813
3948,ML-2022-003948,2789,HOME,HN-01,3966425072,10.0,16/11/2023,16/11/2042,2571516826,49258889,2620775715
3949,ML-2024-003949,4641,BUSINESS,HCM_Q1,4594241064,9.0,19-07-2023,19-07-2040,2804196457,26240422,2830436879
3950,ML-2022-003950,682,CAR,CN-HCM-02,1186113955,11.0,09-09-2022,09/09/2045,338781470,13383101,352164571
3951,ML-2023-003951,586,BUSINESS,BR-DN01,2984909206,9.5,28-07-2022,2043-07-28,743324687,18338436,761663123
3952,ML-2020-003952,235,HOME,DN-01,4829717079,10.5,10.07.2021,10 Thg 7 2041,4775443677,103877129,4879320806
3953,ML-2022-003953,129,BUSINESS,HN-01,4465544547,8.0,17-12-2021,2035-12-17,4275663136,96942201,4372605337
3954,ML-2024-003954,4075,CAR,Hai Phong CN1,3852842849,8.0,2020-03-05,2035-03-05,2792000332,110583021,2902583353
3955,ML-2024-003955,1876,BUSINESS,Ha Noi CN1,636150210,10.5,11-01-2022,11 Thg 1 2035,296146743,15500996,311647739
3956,ML-2023-003956,917,HOME,BR-HCM01,2241422523,11.0,2022-02-20,20/02/2033,732358820,31430204,763789024
3957,ML-2020-003957,4954,BUSINESS,CAN_THO_1,1339040009,11.0,06.04.2022,06-04-2046,599436679,13772215,613208894
3958,ML-2021-003958,2277,CAR,BR-HN01,3634812148,9.0,08-04-2021,08/04/2039,2806803424,122118343,2928921767
3959,ML-2023-003959,4729,CAR,Hai Phong CN1,4831728035,10.0,2022-09-06,06-09-2045,3295293723,113722883,3409016606
3960,ML-2024-003960,3700,CAR,HA_NOI_CN1,895265906,9.0,2020-03-22,22-03-2034,853766884,23107647,876874531
3961,ML-2024-003961,1412,HOME,Can Tho CN1,1184774422,11.0,04/05/2020,04 Thg 5 2040,865340783,26672757,892013540
3962,ML-2020-003962,960,CAR,CAN_THO_1,3081107612,9.5,27-12-2022,27 Thg 12 2041,2228469919,102784029,2331253948
3963,ML-2020-003963,1578,HOME,BR-HN01,773202049,10.5,2023-04-04,04-04-2037,394150055,9033253,403183308
3964,ML-2024-003964,4497,HOME,HAI_PHONG_1,4105501222,9.5,10-09-2023,2039-09-10,3449659395,34680766,3484340161
3965,ML-2022-003965,3864,HOME,CN-HCM-02,880856772,9.0,26.12.2021,2042-12-26,522084346,6032177,528116523
3966,ML-2021-003966,2843,CAR,DA_NANG_1,1612952801,8.0,08.03.2020,2035-03-08,644429842,25279360,669709202
3967,ML-2022-003967,2898,HOME,DA_NANG_1,479771935,10.0,2020-12-24,24-12-2042,381944353,19021296,400965649
3968,ML-2021-003968,2216,BUSINESS,Ha Noi CN1,2078320552,9.0,2022-01-06,2034-01-06,1199756975,40447409,1240204384
3969,ML-2020-003969,4179,BUSINESS,BR-DN01,901314324,8.5,08/06/2020,2035-06-08,603114379,16935021,620049400
3970,ML-2022-003970,835,HOME,DA_NANG_1,4806699635,7.5,2022-07-13,2046-07-13,4285608621,68913676,4354522297
3971,ML-2024-003971,3886,CAR,Can Tho CN1,3396671973,8.0,2023-04-19,19 Thg 4 2045,837723211,17502136,855225347
3972,ML-2024-003972,3450,HOME,CN-HCM-02,3379365786,7.5,2021-08-07,2044-08-07,2917480552,52373330,2969853882
3973,ML-2021-003973,3135,HOME,DN-01,1761452219,10.5,24.03.2021,24-03-2032,1542064536,34027432,1576091968
3974,ML-2020-003974,2249,CAR,DA_NANG_1,3491929688,10.5,18.07.2022,18 Thg 7 2044,2858492403,141951403,3000443806
3975,ML-2022-003975,3426,HOME,HN-01,4328327682,9.5,17-12-2021,2031-12-17,4101692115,169175137,4270867252
3976,ML-2020-003976,1017,HOME,Can Tho CN1,4437069790,9.5,17-08-2021,2046-08-17,3577790609,66652608,3644443217
3977,ML-2021-003977,3501,CAR,HA_NOI_CN1,4418153799,8.5,22/12/2022,22 Thg 12 2039,3641950072,142841957,3784792029
3978,ML-2021-003978,619,CAR,Da Nang CN1,3395288650,9.5,04-01-2022,2040-01-04,2020363953,47528986,2067892939
3979,ML-2024-003979,2391,BUSINESS,CAN_THO_1,2177287204,7.5,01-01-2020,2032-01-01,1998253135,24739104,2022992239
3980,ML-2022-003980,85,HOME,HAI_PHONG_1,4399866806,9.5,02/05/2020,02 Thg 5 2042,1183371360,25633246,1209004606
3981,ML-2022-003981,2700,HOME,BR-HCM02,3085278092,11.0,25-08-2022,25-08-2046,2954295952,60053634,3014349586
3982,ML-2024-003982,425,CAR,HCM_Q1,4327472860,11.0,24-11-2020,24-11-2038,2721093054,106342961,2827436015
3983,ML-2020-003983,4744,HOME,HCM_Q1,676409277,10.0,18-02-2022,18/02/2037,649947578,25734123,675681701
3984,ML-2022-003984,4510,HOME,DA_NANG_1,497286459,11.0,08.04.2023,2034-04-08,267434850,5208043,272642893
3985,ML-2020-003985,2166,CAR,Ho Chi Minh Q3,2389030499,8.5,2023-10-08,08/10/2034,793212443,24219000,817431443
3986,ML-2023-003986,3493,BUSINESS,HP-01,301134911,7.5,17.02.2022,2044-02-17,293820507,5590429,299410936
3987,ML-2020-003987,1419,CAR,BR-HN01,2779072551,8.0,11.08.2020,11/08/2039,1805484182,28162793,1833646975
3988,ML-2024-003988,4272,BUSINESS,HAI_PHONG_1,1682015537,9.0,04-04-2023,04 Thg 4 2037,463490718,15618507,479109225
3989,ML-2020-003989,1175,HOME,HN-01,2155324927,9.5,09.11.2022,09/11/2040,480465309,19338799,499804108
3990,ML-2024-003990,1649,CAR,HA_NOI_CN1,3623438329,7.5,26-04-2020,26 Thg 4 2031,1900756129,70470845,1971226974
3991,ML-2021-003991,3890,CAR,Ho Chi Minh Q3,2950448726,7.5,10/04/2022,10/04/2034,2300761633,28546784,2329308417
3992,ML-2023-003992,1236,BUSINESS,HN-01,1200687967,7.5,27/10/2023,2037-10-27,325563509,8908865,334472374
3993,ML-2020-003993,3490,HOME,HAI_PHONG_1,702849710,7.5,02/05/2021,02 Thg 5 2032,386147781,8666382,394814163
3994,ML-2022-003994,1175,HOME,HN-01,1424043501,11.0,2020-09-09,2030-09-09,1141132428,56560142,1197692570
3995,ML-2020-003995,3619,HOME,Hai Phong CN1,1325631155,8.5,2020-05-27,2038-05-27,364445420,13270394,377715814
3996,ML-2021-003996,1332,CAR,Hai Phong CN1,767905843,8.0,25.08.2021,25-08-2035,307042375,6860938,313903313
3997,ML-2023-003997,4590,HOME,CT-01,1684283141,8.0,2022-07-18,18/07/2043,1565850370,59828562,1625678932
3998,ML-2024-003998,224,BUSINESS,CAN_THO_1,1629589155,7.5,17.05.2020,17/05/2033,1203679950,36250495,1239930445
3999,ML-2024-003999,3331,HOME,Hai Phong CN1,3503518956,10.0,19.02.2023,2045-02-19,1757355229,46494619,1803849848
4000,ML-2024-004000,4771,CAR,BR-DN01,4046526062,11.0,01.11.2023,01-11-2045,3788291292,173561207,3961852499
4001,ML-2024-004001,4157,HOME,CAN_THO_1,2864703450,11.0,15.10.2022,15 Thg 10 2045,2158533254,98992228,2257525482
4002,ML-2024-004002,3732,BUSINESS,BR-CT01,4763489524,11.0,24.01.2022,24/01/2036,3738388454,169480018,3907868472
4003,ML-2021-004003,2015,BUSINESS,HCM_Q1,1498490413,9.5,24/11/2020,24 Thg 11 2043,899225350,36423165,935648515
4004,ML-2023-004004,659,CAR,CN-HCM-01,1880899127,10.5,24-12-2020,2034-12-24,1873362027,93540378,1966902405
4005,ML-2021-004005,2899,HOME,BR-HN01,1367491658,7.5,26.09.2022,2037-09-26,1349094528,41514171,1390608699
4006,ML-2021-004006,3827,CAR,DN-01,3808853264,10.5,17/01/2021,2046-01-17,2585310259,90353181,2675663440
4007,ML-2020-004007,317,CAR,BR-CT01,2092856242,9.0,24-06-2020,24-06-2037,1464418462,42858519,1507276981
4008,ML-2023-004008,3069,CAR,CN-HCM-02,4608077942,9.5,2023-08-04,04/08/2047,3169059195,106122702,3275181897
4009,ML-2024-004009,2720,CAR,HAI_PHONG_1,1329109420,9.0,2023-06-27,2041-06-27,1258382903,39917226,1298300129
4010,ML-2023-004010,2190,BUSINESS,HAI_PHONG_1,1066649129,7.5,18.03.2023,2034-03-18,423751591,13947848,437699439
4011,ML-2022-004011,382,CAR,HN-01,2120405639,7.5,2020-11-28,2044-11-28,612712623,9517206,622229829
4012,ML-2022-004012,4956,BUSINESS,HA_NOI_CN1,493582623,8.0,2020-03-06,2037-03-06,328774369,6813156,335587525
4013,ML-2022-004013,3765,BUSINESS,BR-CT01,1641938204,8.0,08-08-2020,08 Thg 8 2032,665658700,7199581,672858281
4014,ML-2023-004014,1731,BUSINESS,DN-01,1864288350,10.0,08/03/2020,08-03-2040,484706434,20237718,504944152
4015,ML-2022-004015,4419,BUSINESS,BR-DN01,2063785696,9.0,07.12.2020,07/12/2036,1093094797,21947485,1115042282
4016,ML-2023-004016,2814,BUSINESS,Ha Noi CN1,381931524,11.0,07-05-2022,07-05-2037,76826247,4166684,80992931
4017,ML-2020-004017,1049,BUSINESS,HN-01,1871495371,10.5,01.08.2022,01 Thg 8 2045,1541716985,47261531,1588978516
4018,ML-2024-004018,1869,CAR,BR-HP01,1193200562,8.0,05-06-2022,05 Thg 6 2040,974490686,9817501,984308187
4019,ML-2022-004019,4,CAR,Ho Chi Minh Q1,4240098640,7.5,2022-04-12,2040-04-12,4030556562,102606713,4133163275
4020,ML-2024-004020,4505,BUSINESS,CN-HCM-02,1863325923,9.0,2021-08-03,03-08-2032,1349775538,17187356,1366962894
4021,ML-2021-004021,1754,BUSINESS,CAN_THO_1,3639570284,9.0,2022-08-23,23/08/2035,777970126,8365653,786335779
4022,ML-2024-004022,2425,HOME,BR-CT01,4568424212,9.0,22/10/2021,22 Thg 10 2038,2075274280,93143970,2168418250
4023,ML-2021-004023,3277,HOME,HAI_PHONG_1,1851800913,8.0,28/12/2020,2039-12-28,1127173058,35852631,1163025689
4024,ML-2021-004024,4116,CAR,BR-CT01,4095896219,10.5,2021-04-25,25/04/2037,2012082004,56149817,2068231821
4025,ML-2024-004025,1747,BUSINESS,BR-HN01,2419819118,10.5,23.11.2020,23 Thg 11 2030,2051496943,29716441,2081213384
4026,ML-2021-004026,2048,HOME,Da Nang CN1,1318529864,10.0,24/04/2020,24/04/2041,1219115598,24247577,1243363175
4027,ML-2023-004027,764,BUSINESS,Da Nang CN1,4689357420,9.5,2020-10-09,09 Thg 10 2038,2800214809,107051192,2907266001
4028,ML-2023-004028,1258,HOME,HA_NOI_CN1,1043866742,8.5,13/05/2022,13 Thg 5 2035,522262959,15055974,537318933
4029,ML-2020-004029,452,HOME,Da Nang CN1,2547061612,9.5,05/04/2023,05/04/2039,1023308766,43010647,1066319413
4030,ML-2021-004030,1963,HOME,HAI_PHONG_1,1222723862,8.0,2021-06-09,09-06-2040,1158031266,38089223,1196120489
4031,ML-2024-004031,1090,CAR,CN-HCM-02,331894813,9.5,2023-05-23,23 Thg 5 2047,123419700,2433393,125853093
4032,ML-2020-004032,2744,BUSINESS,DN-01,3444464228,10.5,25-03-2022,25/03/2038,1368755850,21741815,1390497665
4033,ML-2022-004033,530,BUSINESS,CT-01,3541809817,9.5,19-02-2022,2042-02-19,2556030620,82916597,2638947217
4034,ML-2023-004034,1763,CAR,DN-01,1433171673,8.5,11.12.2020,11 Thg 12 2030,490634870,17377270,508012140
4035,ML-2020-004035,4003,HOME,BR-CT01,3331892360,8.5,10/01/2021,10 Thg 1 2045,1356875419,51480143,1408355562
4036,ML-2024-004036,665,CAR,HCM_Q3,4451523694,10.5,06/06/2020,06-06-2030,2847355494,116974774,2964330268
4037,ML-2024-004037,4291,HOME,BR-HN01,2484914084,7.5,2023-11-17,17/11/2038,1650524400,18785036,1669309436
4038,ML-2021-004038,1117,BUSINESS,BR-HP01,4611768549,9.5,21-04-2021,21 Thg 4 2039,1224884613,13946922,1238831535
4039,ML-2021-004039,530,HOME,CAN_THO_1,2795569047,7.5,2021-06-03,03/06/2031,1630807818,39698662,1670506480
4040,ML-2021-004040,1946,CAR,DN-01,3897141608,9.0,23-10-2022,23/10/2038,3242030480,56259466,3298289946
4041,ML-2021-004041,1126,CAR,DN-01,4806131588,7.5,2023-08-21,21/08/2033,3930245379,41752803,3971998182
4042,ML-2020-004042,997,BUSINESS,CT-01,4806378570,10.5,10.03.2022,10-03-2032,1582839834,61470218,1644310052
4043,ML-2024-004043,2583,HOME,HP-01,1838216328,8.5,28.11.2021,2043-11-28,1784867615,50574102,1835441717
4044,ML-2023-004044,1585,CAR,CT-01,2781836607,8.0,04-08-2020,04/08/2031,1214430956,45510266,1259941222
4045,ML-2023-004045,1526,BUSINESS,HA_NOI_CN1,2323930818,10.0,05-02-2020,05-02-2043,1746814501,36268985,1783083486
4046,ML-2021-004046,2303,BUSINESS,Can Tho CN1,3253703131,10.5,11-02-2023,11-02-2038,2266798071,108300655,2375098726
4047,ML-2022-004047,48,CAR,HN-01,4945956999,9.5,28.11.2023,2034-11-28,4886152109,157858390,5044010499
4048,ML-2020-004048,2433,HOME,BR-HP01,1297206052,9.0,27/07/2021,27/07/2042,908579464,23557157,932136621
4049,ML-2021-004049,1819,HOME,Ha Noi CN1,4642232979,10.0,11.06.2020,11/06/2043,4580679584,164732431,4745412015
4050,ML-2021-004050,3553,BUSINESS,HAI_PHONG_1,542541535,8.0,10/06/2020,2033-06-10,335044598,8043480,343088078
4051,ML-2022-004051,2489,HOME,CT-01,4141673470,8.5,22-06-2023,22 Thg 6 2036,1599601935,49175699,1648777634
4052,ML-2023-004052,3850,BUSINESS,CT-01,2656721441,9.5,07.02.2021,2039-02-07,532647163,6939422,539586585
4053,ML-2024-004053,2974,CAR,BR-CT01,4125026690,8.0,08/07/2020,08-07-2035,1601179470,32507200,1633686670
4054,ML-2022-004054,1653,HOME,BR-HCM02,2787966491,10.0,2022-02-15,15-02-2043,1451316847,46909477,1498226324
4055,ML-2020-004055,429,BUSINESS,Can Tho CN1,1458431583,9.5,10-01-2021,2032-01-10,1316595022,14181640,1330776662
4056,ML-2020-004056,3027,HOME,CAN_THO_1,2819245346,10.5,18/10/2020,18/10/2036,1460521125,51472182,1511993307
4057,ML-2021-004057,4160,HOME,CAN_THO_1,3732675517,9.5,2020-12-08,08-12-2044,1752184047,71155402,1823339449
4058,ML-2024-004058,1757,BUSINESS,BR-CT01,2149564318,7.5,13.01.2020,2033-01-13,609715055,15983931,625698986
4059,ML-2022-004059,4450,BUSINESS,BR-CT01,4670810195,10.0,18.01.2021,18/01/2041,2797964681,92805049,2890769730
4060,ML-2022-004060,876,CAR,Ha Noi CN1,1108358153,10.0,24-07-2023,24/07/2041,1036238714,49965724,1086204438
4061,ML-2020-004061,3891,HOME,Hai Phong CN1,3444259767,7.5,26.11.2023,26/11/2040,911832714,19541061,931373775
4062,ML-2021-004062,1404,BUSINESS,BR-DN01,818265743,10.5,23/04/2021,23-04-2041,519940219,7312485,527252704
4063,ML-2024-004063,1238,BUSINESS,BR-DN01,2189250631,10.5,2020-06-28,28 Thg 6 2030,1943458839,45796524,1989255363
4064,ML-2022-004064,357,CAR,CN-HCM-02,4471462995,7.5,05-11-2022,05 Thg 11 2046,2671985421,34759231,2706744652
4065,ML-2022-004065,4082,HOME,Ha Noi CN1,4056002809,9.5,22-10-2023,22 Thg 10 2035,1636244144,68628818,1704872962
4066,ML-2024-004066,4207,BUSINESS,BR-DN01,4881517265,9.5,2020-12-19,19-12-2040,2150599573,90386009,2240985582
4067,ML-2023-004067,2336,CAR,Ho Chi Minh Q1,770410839,10.0,27.09.2021,2037-09-27,709196254,18166044,727362298
4068,ML-2023-004068,4086,CAR,Ho Chi Minh Q3,3313219834,9.5,01/03/2022,01-03-2035,2224427435,62874698,2287302133
4069,ML-2023-004069,3279,BUSINESS,CT-01,582183218,8.5,2022-06-25,25 Thg 6 2047,225320814,3629265,228950079
4070,ML-2020-004070,4290,HOME,HN-01,4804605374,8.0,2021-03-15,15 Thg 3 2044,1753939257,64982770,1818922027
4071,ML-2021-004071,2375,CAR,CT-01,2101822323,8.0,15/11/2023,15-11-2046,1269391320,44189845,1313581165
4072,ML-2021-004072,2987,HOME,Da Nang CN1,2166606808,9.0,26-11-2022,26 Thg 11 2036,575854097,25650000,601504097
4073,ML-2024-004073,4840,CAR,Da Nang CN1,1218403775,8.5,06-01-2020,2037-01-06,1052707635,40063539,1092771174
4074,ML-2023-004074,4713,HOME,DA_NANG_1,3453436552,7.5,18-02-2023,18/02/2040,2790858232,49408388,2840266620
4075,ML-2022-004075,845,HOME,Can Tho CN1,2081202406,11.0,2022-04-22,22/04/2040,1046757216,37431345,1084188561
4076,ML-2020-004076,1690,BUSINESS,DN-01,2082229918,10.0,13.02.2023,13/02/2039,494980328,24645007,519625335
4077,ML-2021-004077,2176,CAR,BR-HN01,2505451881,11.0,17/02/2020,17-02-2032,1481940673,79478419,1561419092
4078,ML-2020-004078,1752,HOME,HA_NOI_CN1,3535921582,8.0,18/02/2021,18-02-2037,3125412054,32799595,3158211649
4079,ML-2024-004079,1890,CAR,BR-DN01,1606155281,10.0,14.08.2022,14/08/2044,580311494,16279242,596590736
4080,ML-2020-004080,2958,HOME,BR-DN01,2385241970,8.5,10-04-2020,10-04-2045,1683142559,69710024,1752852583
4081,ML-2022-004081,1189,HOME,DA_NANG_1,4355984107,9.0,05/01/2020,05/01/2039,1676083757,72988432,1749072189
4082,ML-2020-004082,1636,BUSINESS,CAN_THO_1,4557746906,9.5,22/04/2021,2042-04-22,3181550341,84829865,3266380206
4083,ML-2021-004083,903,BUSINESS,BR-HP01,583731877,10.0,06.10.2021,06/10/2031,142686427,6060425,148746852
4084,ML-2023-004084,1367,HOME,Ha Noi CN1,839804286,8.0,25/08/2020,2032-08-25,194916308,6975834,201892142
4085,ML-2020-004085,2187,CAR,DN-01,1985177024,7.5,2022-03-21,21-03-2041,1823952261,42945488,1866897749
4086,ML-2023-004086,499,BUSINESS,CT-01,682020906,9.0,16/04/2022,16 Thg 4 2036,561361015,9702263,571063278
4087,ML-2024-004087,2503,CAR,Can Tho CN1,335048768,10.0,10-03-2021,10 Thg 3 2031,227449647,8871521,236321168
4088,ML-2023-004088,2114,CAR,DN-01,2287071836,10.5,07-05-2022,2037-05-07,1232648646,52421764,1285070410
4089,ML-2021-004089,761,HOME,HP-01,1315578645,11.0,2022-10-23,23 Thg 10 2034,1028329023,23318436,1051647459
4090,ML-2023-004090,3091,BUSINESS,HCM_Q1,922766448,9.0,09-11-2022,09 Thg 11 2040,772565568,21856839,794422407
4091,ML-2024-004091,4651,BUSINESS,CN-HCM-02,3457761802,9.5,23-02-2022,2037-02-23,1709462974,25363027,1734826001
4092,ML-2024-004092,914,CAR,BR-DN01,1402621891,10.5,03/08/2020,2036-08-03,543439585,17918922,561358507
4093,ML-2023-004093,693,CAR,Ho Chi Minh Q3,3148103308,8.0,24-04-2021,24-04-2041,2492765409,95813281,2588578690
4094,ML-2021-004094,4010,CAR,DN-01,3642682402,9.0,2023-03-27,27 Thg 3 2046,2589358163,85499156,2674857319
4095,ML-2020-004095,1523,BUSINESS,HAI_PHONG_1,2712212870,9.0,13.05.2021,2036-05-13,1581496074,69376988,1650873062
4096,ML-2021-004096,3261,HOME,BR-DN01,4969539925,9.0,2021-09-22,22-09-2037,2752775581,86455469,2839231050
4097,ML-2022-004097,1525,BUSINESS,Ha Noi CN1,1759110044,10.0,2020-07-17,2041-07-17,473757028,12592644,486349672
4098,ML-2023-004098,1695,BUSINESS,DN-01,2047967312,8.0,25.12.2023,25 Thg 12 2038,699833914,10750424,710584338
4099,ML-2024-004099,3852,HOME,BR-CT01,1610052926,10.0,03-06-2023,03-06-2047,1159488894,14827062,1174315956
4100,ML-2022-004100,1013,HOME,CAN_THO_1,3519473616,9.0,11-06-2022,2042-06-11,1056160120,14915180,1071075300
4101,ML-2020-004101,1471,BUSINESS,Ha Noi CN1,2704508113,9.0,02-03-2020,2037-03-02,1782657440,55681041,1838338481
4102,ML-2021-004102,1090,CAR,HCM_Q1,1095998652,7.5,2021-12-10,10 Thg 12 2046,1021994079,25819324,1047813403
4103,ML-2020-004103,974,BUSINESS,CAN_THO_1,2651434383,8.5,14.12.2023,2042-12-14,2503539587,77990077,2581529664
4104,ML-2024-004104,233,BUSINESS,HAI_PHONG_1,2394822754,10.0,22.10.2022,22-10-2037,2067474019,49622532,2117096551
4105,ML-2020-004105,2329,CAR,BR-HP01,906107190,9.0,2022-06-07,07/06/2035,341963033,11505195,353468228
4106,ML-2021-004106,4854,CAR,HAI_PHONG_1,3430430390,10.5,08.10.2023,08 Thg 10 2034,2427870793,118868467,2546739260
